unique_id|competitor_name|store_name|store_addressline1|store_addressline2|store_suburb|store_state|store_postcode|store_addressid|extraction_date|product_name|brand|brand_type|grammage_quantity|grammage_unit|drained_weight|producthierarchy_level1|producthierarchy_level2|producthierarchy_level3|producthierarchy_level4|producthierarchy_level5|producthierarchy_level6|producthierarchy_level7|regular_price|selling_price|price_was|promotion_price|promotion_valid_from|promotion_valid_upto|promotion_type|percentage_discount|promotion_description|package_sizeof_sellingprice|per_unit_sizedescription|price_valid_from|price_per_unit|multi_buy_item_count|multi_buy_items_price_total|currency|breadcrumb|pdp_url|variants|product_description|instructions|storage_instructions|preparationinstructions|instructionforuse|country_of_origin|allergens|age_of_the_product|age_recommendations|flavour|nutritions|nutritional_information|vitamins|labelling|grade|region|packaging|receipies|processed_food|barcode|frozen|chilled|organictype|cooking_part|handmade|max_heating_temperature|special_information|label_information|dimensions|special_nutrition_purpose|feeding_recommendation|warranty|color|model_number|material|usp|dosage_recommendation|tasting_note|food_preservation|size|rating|review|file_name_1|image_url_1|file_name_2|image_url_2|file_name_3|image_url_3|competitor_product_key|fit_guide|occasion|material_composition|style|care_instructions|heel_type|heel_height|upc|features|dietary_lifestyle|manufacturer_address|importer_address|distributor_address|vinification_details|recycling_information|return_address|alchol_by_volume|beer_deg|netcontent|netweight|site_shown_uom|ingredients|random_weight_flag|instock|promo_limit|product_unique_key|multibuy_items_pricesingle|perfect_match|servings_per_pack|warning|suitable_for|standard_drinks|environmental|grape_variety|retail_limit
10010322||lidl|||||||2025-10-27|milbona 4 high protein puddings with topping|||4|x||food & drink|cheese & dairy||||||1.69||||||||||||||||food & drink > cheese & dairy|https://www.lidl.co.uk/p/milbona-4-high-protein-puddings-with-topping/p10010322||chilled choose from: chocolate vanilla|||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/9cnrzgkdi0m-hxevhu1-ih2llehske6doacodp_99di/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9enei2otvgrjlgmdbcmdvgmkq0nzuyqjf/bnjuyq0q2qtneqtnbmdvfmee1ntm1rjlbrjm3qjaxqzm2n0y4odq4lmpwzw.jpg||||||||||||||||||||||||4 x||4 x|||True||10010322P|||||||||
10028186||lidl|||||||2025-10-27|deluxe chilean malbec reserva privada 2023|||75|cl||food & drink|wine & spirits||||||5.79||||||||||||||||food & drink > wine & spirits|https://www.lidl.co.uk/p/deluxe-chilean-malbec-reserva-privada-2023/p10028186|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/tfd4jjs7nyf6_gumiyhkuivlzo0tlyplvmhc-vzcbja/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms85mengruzgq0exmevenjbgmdk3ntawm0y/5oei4odk4qkqyndngmtqzrjy5nzkymzzdqkeymungmzqyrjy5n0jflmpwzw.jpg||||||||||||||||||||||||75 cl||75 cl|||True||10028186P|||||||||
10028187||lidl|||||||2025-10-27|deluxe south africa fairtrade shiraz swartland 2023||||||food & drink|wine & spirits||||||6.83||||||||||||||||food & drink > wine & spirits|https://www.lidl.co.uk/p/deluxe-south-africa-fairtrade-shiraz-swartland-2023/p10028187|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/znyldrdjjiovi1lmfuyrqgjfulvqcgvrfvfilksqj3i/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8woem1ouyzqkm3nuuxmerfqju1mzm5mdh/brtu0mkuwrdfdnkjbouu1ndc1mtrdoujbmkiwmtdfrtjeotheotqylmpwzw.jpg|||||||||||||||||||||||||||||True||10028187P|||||||||
10028188||lidl|||||||2025-10-27|deluxe sauvignon blanc reserva priva|||75|cl||food & drink|wine & spirits||||||6.29||||||||||||||||food & drink > wine & spirits|https://www.lidl.co.uk/p/deluxe-sauvignon-blanc-reserva-priva/p10028188|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/pl1a9j5gipzsheu6pw6nd3mmpk7kl5bpy5bbufarsyc/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9erty5mzzfmee2mzi2nzuzoujem0jdrdc/xruq0njzdotk5rti5oezcreqynemzoujdqkuzqkm3odcwrkjbntczlmpwzw.jpg||||||||||||||||||||||||75 cl||75 cl|||True||10028188P|||||||||
10028189||lidl|||||||2025-10-27|deluxe argentinian malbec rosé mendoza|||75|cl||food & drink|wine & spirits||||||6.49||||||||||||||||food & drink > wine & spirits|https://www.lidl.co.uk/p/deluxe-argentinian-malbec-rose-mendoza/p10028189|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/zy0ajyfmxwzujua1wmd5cbsdj5fajsstkurutxeqcsw/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9goujcqzddrui2ote2rdk5ota2m0iwqjg/1mkyzquiyrjmwqjg5mzu0n0req0uwmje4rey3odvbq0nendbdmzfglmpwzw.jpg||||||||||||||||||||||||75 cl||75 cl|||True||10028189P|||||||||
10028190||lidl|||||||2025-10-27|deluxe australia viognier riverina|||75|cl||food & drink|wine & spirits||||||6.79||||||||||||||||food & drink > wine & spirits|https://www.lidl.co.uk/p/deluxe-australia-viognier-riverina/p10028190|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/oybfdfudncpe7pem7slr4anc0efxc37epdd68sny0ea/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms84rtkzquywndg5rey2mku1nkrbnujfm0i/4rta1odfbodrgnue0odhgrum0othbqkngmey4oda1rjherkveqzjdlmpwzw.jpg||||||||||||||||||||||||75 cl||75 cl|||True||10028190P|||||||||
10028191||lidl|||||||2025-10-27|deluxe argentinian malbec uco valley|||75|cl||food & drink|wine & spirits||||||6.29||||||||||||||||food & drink > wine & spirits|https://www.lidl.co.uk/p/deluxe-argentinian-malbec-uco-valley/p10028191|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/8irzrbcaw9dphawi1uywsdrcb0t3znmkg7liei2n_20/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8ymdgwq0q5mtgzrtc2reu0ruexnzddnda/wounbn0fdquy1nujcnjneqtlbmtm3m0vgqtg1qjyynjjgn0qyqze1lmpwzw.jpg||||||||||||||||||||||||75 cl||75 cl|||True||10028191P|||||||||
10028192||lidl|||||||2025-10-27|deluxe south africa sauvignon blanc|||75|cl||food & drink|wine & spirits||||||5.99||||||||||||||||food & drink > wine & spirits|https://www.lidl.co.uk/p/deluxe-south-africa-sauvignon-blanc/p10028192|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/tbue0qkhtwtc7lqfj76aslbspn4alcmkdvwdhcntwxe/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms85mjnfm0yymkfbmdrdntuwqzq2qzffnui/xouq2rjfcrjizm0ywqtveoue4n0m0qky4ntjenkezq0yxrkm1njkylmpwzw.jpg||||||||||||||||||||||||75 cl||75 cl|||True||10028192P|||||||||
10029782||lidl|||||||2025-10-27|funsize cucumbears|||250|g||food & drink|snacks & confectionery||||||0.99||||||pick of the week||||||£3.96/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/funsize-cucumbears/p10029782|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/fdrwhf5gncf_qgxep60hor5xkmnyetlsmrugvyu5ade/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9emzk3ndyyndy1rtm5rdi4mee3oevgqjg/zrthfouu1njq5otfeqkvfmdhfode4rtq1odlfmuiynju2njazmjqzlmpwzw.jpg||||||||||||||||||||||||250 g||250 g|||True||10029782P|||||||||
10034372||lidl|||||||2025-10-27|birchwood 2 crispy aromatic half ducks with pancakes|||1.14|kg||food & drink|chilled food||||||9.99||||||pick of the week||||||£8.76/kg||||food & drink > chilled food|https://www.lidl.co.uk/p/birchwood-2-crispy-aromatic-half-ducks-with-pancakes/p10034372|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/zbplq5oeu7x1tddcwd5jgss5vp42lbochxx2av-vzvy/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9frje2rjbbrui3mzzbmjq1qzdgmtjcrtd/enzbfrkrbmjk0otc1nji1rkywqtq1qzvbrte5ndrbnthdoey5rda2lmpwzw.jpg||||||||||||||||||||||||1.14 kg||1.14 kg|||True||10034372P|||||||||
10035105||lidl|||||||2025-10-27|deluxe 4 scottish salmon fillets|||480|g||food & drink|chilled fish & seafood||||||7.49||||||pick of the week||||||£15.60/kg||||food & drink > chilled fish & seafood|https://www.lidl.co.uk/p/deluxe-4-scottish-salmon-fillets/p10035105|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/66xlynyysd_zxok9h3d_ppdc4gmovkgr_cgj7o-qgui/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9emuvdmjfcotngnju5mezgnjiyotg4n0r/emtlemuu1njm2mey5rduyq0jfmuu5qjm5oeq1ntk0njmwodq2mdvdlmpwzw.jpg||||||||||||||||||||||||480 g||480 g|||True||10035105P|||||||||
10035662||lidl|||||||2025-10-27|british apples|||6|pack||food & drink|fresh fruit & vegetables||||||1.19||||||pick of the week||||||19.8p/apple||||food & drink > fresh fruit & vegetables|https://www.lidl.co.uk/p/british-apples/p10035662|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/amwbf42-zzj0mvpthjshchci9rochdxhdrdc8lvfx0m/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9coey5rkfemtdbqtexnzdfnuu3nee0njh/gnuywn0qymejcnkq0meixndm3muy3njgyqte2mtg3rtiwmjkxrddblmpwzw.jpg||||||||||||||||||||||||6 pack||6 pack|||True||10035662P|||||||||
10036050||lidl|||||||2025-10-27|pink onions|||750|g||food & drink|fresh fruit & vegetables||||||0.69||||||pick of the week||||||92p/kg||||food & drink > fresh fruit & vegetables|https://www.lidl.co.uk/p/pink-onions/p10036050|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/powf0j2rn6q2qcddbjaukbxtgmauualj4-yd25mftbq/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms84mzy5ourfmjy4ouzgoemyoenfqkm5mdg/3rdzdoujgmzq0rdlgquu1njqymkmwrtyxrjhfodc4nzm3q0myrue5lmpwzw.jpg||||||||||||||||||||||||750 g||750 g|||True||10036050P|||||||||
10036061||lidl|||||||2025-10-27|glacé cherries|belbake||200|g||food & drink|jams & spreads||||||1.49||||||||||||£7.95/kg||||food & drink > jams & spreads|https://www.lidl.co.uk/p/belbake-glace-cherries/p10036061|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/smjj8j4cqwjjjksk-msdmaoyaqqsndft5dtradgazzy/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8ymza5rtjbqkmxmjyxmuq4neq0nta3qtd/dnzy4nke3ndmzmddfn0u2ouq4nzdcqtuzotizmku2rui5q0rcnjldlmpwzw.jpg||||||||||||||||||||||||200 g||200 g|||True||10036061P|||||||||
10036062||lidl|||||||2025-10-27|mixed peel|belbake||200|g||food & drink|snacks & confectionery||||||0.99||||||||||||£5.95/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/belbake-mixed-peel/p10036062|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/jimouf5nhsknawftjjev5fpstn6ur59m0kw5onigpns/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8zqjbgrdmwnddequiymjgwndzbmzi4ndk/1rjm4mdu2qky2rdbdqzbdoeyzoevgnkqwmdndmuzfnkuxmtmzn0jblmpwzw.jpg||||||||||||||||||||||||200 g||200 g|||True||10036062P|||||||||
10036063||lidl|||||||2025-10-27|dried mixed fruit|belbake||500|g||food & drink|snacks & confectionery||||||1.39||||||||||||£3.58/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/belbake-dried-mixed-fruit/p10036063|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/k_lu7tmc2mxkn2p5l2nx_cdwmapdse6jkwl7rkcbfg0/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9grjjgnunbque1n0fbqjdbq0u3mdhdrjz/dmee0mdm4otdenjg0mzdbntndodi4mzhen0fdmtg4qju0ntuwntvblmpwzw.jpg||||||||||||||||||||||||500 g||500 g|||True||10036063P|||||||||
10036064||lidl|||||||2025-10-27|belbake currants|belbake||500|g||food & drink|jams & spreads||||||1.99||||||||||||£4.78/kg||||food & drink > jams & spreads|https://www.lidl.co.uk/p/belbake-belbake-currants/p10036064|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/1jkn1lt5fum0sjldqnwjtkdwnozcpnsoz5fymqebsdk/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9fqtg1rkqwmdlgoeezqtvcqzjfmdjbmdc/5qzuwmeewrdgxntlbrte1rtc2mda5qjbcoteyqjdfmja3mtqxqjkylmpwzw.jpg||||||||||||||||||||||||500 g||500 g|||True||10036064P|||||||||
10036066||lidl|||||||2025-10-27|white ready to roll fondant icing|belbake||1|kg||food & drink|bakery, bread & baked goods||||||2.35||||||||||||£2.49/kg||||food & drink > bakery, bread & baked goods|https://www.lidl.co.uk/p/belbake-white-ready-to-roll-fondant-icing/p10036066|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/oujptlovpkzxhgov6csfekoxgutbh9blxcuwmfmzcme/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9fodixrkjfm0i4n0qwmuzcoddfmzdcmtr/gn0exodrfnjk2rjy4oejbmzzequy0mdk5muq3mdu5rkjdnjg3qkjdlmpwzw.jpg||||||||||||||||||||||||1 kg||1 kg|||True||10036066P|||||||||
10036067||lidl|||||||2025-10-27|marzipan ready to roll|belbake||500|g||food & drink|bakery, bread & baked goods||||||1.99||||||||||||£4.38/kg||||food & drink > bakery, bread & baked goods|https://www.lidl.co.uk/p/belbake-marzipan-ready-to-roll/p10036067|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/tjy1lmq6lo_45ge9xtju7qilrzno2uhifmoapsatcps/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms80q0zdneuyodffmtm5rdg5qty5m0fdrer/dm0yymzcwmkm0quewneyym0qwrjkznzjdrey5rjbcnjm1rkrfmtjdlmpwzw.jpg||||||||||||||||||||||||500 g||500 g|||True||10036067P|||||||||
10036069||lidl|||||||2025-10-27|spiced brandy mincemeat|deluxe||411|g||food & drink|deli||||||1.99||||||||||||£0.53/100g||||food & drink > deli|https://www.lidl.co.uk/p/deluxe-spiced-brandy-mincemeat/p10036069|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/6yy9sjfbodcn87zyzswgydsupv_wyw762uwbxc8ee00/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms82qjbbmue3rtg0ndnbmddgrueyrjy3nzb/enzjcndzbmthendzbntgyruezota1qki3nde3qje1q0jcreuxoue0lmpwzw.jpg||||||||||||||||||||||||411 g||411 g|||True||10036069P|||||||||
10036070||lidl|||||||2025-10-27|mincemeat|belbake||822|g||food & drink|fresh meat & poultry||||||2.99||||||||||||£3.63/kg||||food & drink > fresh meat & poultry|https://www.lidl.co.uk/p/belbake-mincemeat/p10036070|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/pkyw84_l2-vift--f75c5p9cp66dii6gs5c0n1y109u/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms83qky2rja5mke4m0y2rkfdq0u0mdy3rki/4odc5ruy0meq4nkq3qjaxntfbnjhdquezrdneouu0mjk0ouzdoui0lmpwzw.jpg||||||||||||||||||||||||822 g||822 g|||True||10036070P|||||||||
10036071||lidl|||||||2025-10-27|6 mince pies|favorina||344|g||food & drink|fresh meat & poultry||||||1.25||||||||||||£0.43/100g||||food & drink > fresh meat & poultry|https://www.lidl.co.uk/p/favorina-6-mince-pies/p10036071|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/cdpbjcgnv9f5aowofzb7fhtdxyr-fqmph1vsxcovelm/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9cmtk4rta3ndiyrty4njndmjuxqzu5rtj/erthgndq1nzg2rjg4oeixnee0qzrerkfcmtc0rui3qjfcmdy1qkjglmpwzw.jpg||||||||||||||||||||||||344 g||344 g|||True||10036071P|||||||||
10036072||lidl|||||||2025-10-27|quality street matchmakers cool mint|nestlé||120|g||food & drink|snacks & confectionery||||||1.49||||||||||||£1.37/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/nestle-quality-street-matchmakers-cool-mint/p10036072|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/xkzz8u7aom1yiw_aswjcfbujbn2aurenzpi1pqu3cve/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8yrtnenjc2qtg5qzc5oefdntjertczqzq/4nty2qjq5qji2otkzmziyqky0nzcxmta2rkmzneiwrdeyrue4q0u0lmpwzw.jpg||||||||||||||||||||||||120 g||120 g|||True||10036072P|||||||||
10036073||lidl|||||||2025-10-27|after eight|nestlé||300|g||food & drink|snacks & confectionery||||||3.49||||||||||||£11.63/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/nestle-after-eight/p10036073|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/jfvii3upxnx7m6rbomjmzir-mpvxfuzrprhdnmofmie/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9enkm3mjjgmjqyrdvdmzrfrtzfqzjerey/xrkmzrdaynuixqjfdouu1rjq2ntc2mdkynefgrtg2nzy0m0e1muy3lmpwzw.jpg||||||||||||||||||||||||300 g||300 g|||True||10036073P|||||||||
10036074||lidl|||||||2025-10-27|quality street tub|nestlé||550|g||food & drink|snacks & confectionery||||||4.39||||||||||||£9.98/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/nestle-quality-street-tub/p10036074|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/rdx-sxvsdriohqn1qyhaz-40ozk9nllm0tb-_ukrvr4/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8zmuveqty3mtdfmda3mkuzodnbodldnjz/endiwq0eznze4ode4rtq1mjawouu4qzlbqzi3q0izm0e3qzk1q0exlmpwzw.jpg||||||||||||||||||||||||550 g||550 g|||True||10036074P|||||||||
10036075||lidl|||||||2025-10-27|christmas time share bag|haribo||200|g||food & drink|snacks & confectionery||||||1.49||||||||||||£0.74/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/haribo-christmas-time-share-bag/p10036075|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/nlxsbdbgicwtcxufv-hy_4zdolxhhehdyc6kc1atuqe/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8xnee2mtg5othen0ndmtixqzkxrteyodj/gquuxrjq1mjlcndfbmdyyqti2rei2qjq4otu4qkngrdneq0zbqjvdlmpwzw.jpg||||||||||||||||||||||||200 g||200 g|||True||10036075P|||||||||
10036076||lidl|||||||2025-10-27|winter heros share bags|haribo||200|g||food & drink|snacks & confectionery||||||1.49||||||||||||£0.74/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/haribo-winter-heros-share-bags/p10036076|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/l2ktc4bkygui5rg_7kb1sghd6vuy4xictfq5bhtlega/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms81rdy3q0y4mkq0ndvfote2odkym0fdntm/xq0q1n0neqky0rjm5m0m4rtvemzg5rkq2m0y0n0rdoeu2ntgxrjkwlmpwzw.jpg||||||||||||||||||||||||200 g||200 g|||True||10036076P|||||||||
10036077||lidl|||||||2025-10-27|mini snowballs|cadbury||74|g||food & drink|snacks & confectionery||||||1.75||||||||||||£2.36/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/cadbury-mini-snowballs/p10036077|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/jex6bk20tvlnypc_mpf25nlz-zsnczafzflgjbir3kc/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9dodcymkfgrdc0oum3ruuxodc3qzcxmzj/eq0m5nkngrkjbrdk5njuyotyzqjrcmkqzqji2mzgxmjlfmzvfnujflmpwzw.jpg||||||||||||||||||||||||74 g||74 g|||True||10036077P|||||||||
10036078||lidl|||||||2025-10-27|dairy milk robins|cadbury||77|g||food & drink|snacks & confectionery||||||1.75||||||||||||£2.27/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/cadbury-dairy-milk-robins/p10036078|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/zms7ogt-h4qotgg2iyq2gomigwcw0c1vjs87qmtevcy/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms84odhbmzvfruqxrjzemeqwrty3oei5mej/erdm1rem5odjbnjrfrjq1qzlbmdu4mdzenda5rtk4rkjbode0qtuylmpwzw.jpg||||||||||||||||||||||||77 g||77 g|||True||10036078P|||||||||
10036079||lidl|||||||2025-10-27|filled lebkuchen hearts with dark chocolate|favorina||300|g||food & drink|snacks & confectionery||||||1.99||||||||||||£9.96/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/favorina-filled-lebkuchen-hearts-with-dark-chocolate/p10036079|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/knyqmzlutzb7e8lhqz92ooox7xywksliaeml3obelu4/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8zntk0mtvbrjldqze5oevemkvfqumxoti/wn0y4qjg2nzi2mjhfnkvdrdaxotjdnem0oda5mjezodvbotg0nta0lmpwzw.jpg||||||||||||||||||||||||300 g||300 g|||True||10036079P|||||||||
10036080||lidl|||||||2025-10-27|filled milk chocolate lebkuchen hearts|favorina||300|g||food & drink|snacks & confectionery||||||1.99||||||||||||£9.96/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/favorina-filled-milk-chocolate-lebkuchen-hearts/p10036080|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/0b0s8laqqkybsnop8foybityflr2gmhakhhmu37yitg/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9emjk2nueyoefcrdrfrtjcmui0n0q2ruf/doui0nuq5rdq1nthcnjgymdfcmzfdnuiwmue3mjfdrkrfrum4qthblmpwzw.jpg||||||||||||||||||||||||300 g||300 g|||True||10036080P|||||||||
10036081||lidl|||||||2025-10-27|lebkuchen assortment|favorina||600|g||food & drink|snacks & confectionery||||||3.99||||||||||||£6.65/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/favorina-lebkuchen-assortment/p10036081|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/zhiof7zrnim0njwgiyskjq8-qp3awt7-gboa4pr9des/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9fqtk4odmwnku2mzu4ndrgnzy0mzdeneq/1rkzgotffrue0qzcwndqzrjcwntdbqjlbmkzbnkm2m0i0mzc4m0uwlmpwzw.jpg||||||||||||||||||||||||600 g||600 g|||True||10036081P|||||||||
10036082||lidl|||||||2025-10-27|lebkuchen with dark chocolate|favorina||600|g||food & drink|snacks & confectionery||||||3.99||||||||||||£6.65/kg||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/favorina-lebkuchen-with-dark-chocolate/p10036082|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/tdy2lw7s_tubs2khb62cwf9ey4gnsihr6bxykp1wvja/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8xoufgq0zerejgnzzcn0y5nty5rju2odj/fntg1rdg2nze1mey4rjfcndiznezcqky0qju5rdreqkrgn0ncoti2lmpwzw.jpg||||||||||||||||||||||||600 g||600 g|||True||10036082P|||||||||
10036083||lidl|||||||2025-10-27|starmix tubes|haribo||120|g||food & drink|snacks & confectionery||||||1.25||||||||||||£1.08/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/haribo-starmix-tubes/p10036083|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/szq47ctp43es6yonb6euu5emisfkunyjjqf05iilri0/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8wqjnfmtqwmue3ntm1ndiymtk1rkuzqtq/xrdhbqzfemtdcqjk3njy1ouqzmem4qkyyntuxntk2mtg0qjc4nerblmpwzw.jpg||||||||||||||||||||||||120 g||120 g|||True||10036083P|||||||||
10036084||lidl|||||||2025-10-27|elf surprises tubes|haribo||120|g||food & drink|snacks & confectionery||||||1.25||||||||||||£1.15/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/haribo-elf-surprises-tubes/p10036084|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/0kvqtqrn3sov8m-d54qyq3t4s9daahdu_fohespa0a4/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms9bnjcxm0e2qjexmeuyrjazmjcxrteyrtf/gqzkymdfbmjy0qtbgqzvcnzfemzc4ruq3mzu5muewqtgwrkq5qzlelmpwzw.jpg||||||||||||||||||||||||120 g||120 g|||True||10036084P|||||||||
10036085||lidl|||||||2025-10-27|quality street matchmakers zingy orange|nestlé||120|g||food & drink|snacks & confectionery||||||1.49||||||||||||£1.37/100g||||food & drink > snacks & confectionery|https://www.lidl.co.uk/p/nestle-quality-street-matchmakers-zingy-orange/p10036085|||||||||||||||||||||||||||||||||||||||||||||https://imgproxy-retcat.assets.schwarz/_eqjks43say58bqnkyxc88vv7nxj4ch0i2v0i9qqsp4/sm:1/w:427/h:320/cz/m6ly9wcm9klwnhd/gfsb2ctbwvkawevdwsvms8wrdjbrtvfoufgnuffqzfgmthfmjexnei/0njczoduyn0zentvcndjcrem4mtu2rufemknfotgxndvenjqxntq0lmpwzw.jpg||||||||||||||||||||||||120 g||120 g|||True||10036085P|||||||||
